celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,placement,results,final_status,eliminated_week,raw_score,week_num,judge_id,score_z,partner_alpha,week_avg_score,week_total_score,judge_count,partner_hist_avg_placement,score_delta,cum_score_avg,n_competitors,relative_technical_rank,ind_Fashion,ind_Music,ind_Other,ind_Screen,ind_Sports,age_GenZ,age_Millennial,age_GenX,age_Senior,est_fan_vote_pct,est_fan_vote_rank,inference_entropy,est_certainty_score,solver_converged
Maria Menounos,Derek Hough,Tv Personality,Massachusetts,United States,33,14,4,Eliminated Week 9,Eliminated,9.0,9.0,4,3,1.0,8.913002259887005,8.666666666666666,26.0,3,2.8625235404896423,0.0,8.25,10,0.8166666666666667,0,0,1,0,0,0,1,0,0,0.053740435478493755,4.0,4.765152643651418,0.028885492593609285,True
Gilles Marini,Peta Murgatroyd,Actor/Actress,Nan,France,36,15,6,Eliminated Week 8,Eliminated,8.0,10.0,4,3,0.6666666666666666,7.691184164222874,9.875,39.5,4,5.850439882697947,0.0,8.71875,9,0.9027777777777778,0,0,0,1,0,0,1,0,0,0.029178068160167332,13.0,5.087276631710553,0.01598637692204463,True
Gilles Marini,Peta Murgatroyd,Actor/Actress,Nan,France,36,15,6,Eliminated Week 8,Eliminated,8.0,10.0,4,3,0.6666666666666666,7.691184164222874,9.875,39.5,4,5.850439882697947,0.0,8.71875,9,0.9027777777777778,0,0,0,1,0,0,1,0,0,0.031471235254567756,11.0,5.087276631710553,0.01598637692204463,True
Gilles Marini,Peta Murgatroyd,Actor/Actress,Nan,France,36,15,6,Eliminated Week 8,Eliminated,8.0,10.0,4,3,0.6666666666666666,7.691184164222874,9.875,39.5,4,5.850439882697947,0.0,8.71875,9,0.9027777777777778,0,0,0,1,0,0,1,0,0,0.03351984200467225,9.0,5.087276631710553,0.01598637692204463,True
Gilles Marini,Peta Murgatroyd,Actor/Actress,Nan,France,36,15,6,Eliminated Week 8,Eliminated,8.0,10.0,4,3,0.6666666666666666,7.691184164222874,9.875,39.5,4,5.850439882697947,0.0,8.71875,9,0.9027777777777778,0,0,0,1,0,0,1,0,0,0.03535756392927343,7.0,5.087276631710553,0.01598637692204463,True
Sabrina Bryan,Louis Van Amstel,Actor/Actress,California,United States,28,15,8,Eliminated Week 6,Eliminated,6.0,8.5,4,3,-0.3333333333333333,7.3619280788177335,8.875,35.5,4,6.29064039408867,0.0,8.385416666666666,9,0.4027777777777778,0,0,0,1,0,0,1,0,0,0.022685451129322992,27.0,5.087276631710553,0.01598637692204463,True
Sabrina Bryan,Louis Van Amstel,Actor/Actress,California,United States,28,15,8,Eliminated Week 6,Eliminated,6.0,8.5,4,3,-0.3333333333333333,7.3619280788177335,8.875,35.5,4,6.29064039408867,0.0,8.385416666666666,9,0.4027777777777778,0,0,0,1,0,0,1,0,0,0.023424402905208683,26.0,5.087276631710553,0.01598637692204463,True
Sabrina Bryan,Louis Van Amstel,Actor/Actress,California,United States,28,15,8,Eliminated Week 6,Eliminated,6.0,8.5,4,3,-0.3333333333333333,7.3619280788177335,8.875,35.5,4,6.29064039408867,0.0,8.385416666666666,9,0.4027777777777778,0,0,0,1,0,0,1,0,0,0.024058980641701477,23.0,5.087276631710553,0.01598637692204463,True
Sabrina Bryan,Louis Van Amstel,Actor/Actress,California,United States,28,15,8,Eliminated Week 6,Eliminated,6.0,8.5,4,3,-0.3333333333333333,7.3619280788177335,8.875,35.5,4,6.29064039408867,0.0,8.385416666666666,9,0.4027777777777778,0,0,0,1,0,0,1,0,0,0.02460876629700907,21.0,5.087276631710553,0.01598637692204463,True
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,15,7,Eliminated Week 8,Eliminated,8.0,7.5,4,3,-1.0,8.178165885416666,7.5,30.0,4,4.8671875,0.0,7.208333333333333,9,0.06944444444444445,0,0,0,1,0,0,0,0,1,0.016379652744911787,35.0,5.087276631710553,0.01598637692204463,True
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,15,7,Eliminated Week 8,Eliminated,8.0,7.5,4,3,-1.0,8.178165885416666,7.5,30.0,4,4.8671875,0.0,7.208333333333333,9,0.06944444444444445,0,0,0,1,0,0,0,0,1,0.016379652744912092,34.0,5.087276631710553,0.01598637692204463,True
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,15,7,Eliminated Week 8,Eliminated,8.0,7.5,4,3,-1.0,8.178165885416666,7.5,30.0,4,4.8671875,0.0,7.208333333333333,9,0.06944444444444445,0,0,0,1,0,0,0,0,1,0.01645663533292639,32.0,5.087276631710553,0.01598637692204463,True
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,15,7,Eliminated Week 8,Eliminated,8.0,7.5,4,3,-1.0,8.178165885416666,7.5,30.0,4,4.8671875,0.0,7.208333333333333,9,0.06944444444444445,0,0,0,1,0,0,0,0,1,0.01667938195179611,31.0,5.087276631710553,0.01598637692204463,True
Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,15,3,3Rd Place,Finalist,0.0,9.5,4,3,0.3333333333333333,8.673912773722627,9.375,37.5,4,4.096715328467154,0.0,8.21875,9,0.7361111111111112,0,0,0,1,0,0,1,0,0,0.03202403423519527,10.0,5.087276631710553,0.01598637692204463,True
Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,15,3,3Rd Place,Finalist,0.0,9.5,4,3,0.3333333333333333,8.673912773722627,9.375,37.5,4,4.096715328467154,0.0,8.21875,9,0.7361111111111112,0,0,0,1,0,0,1,0,0,0.03454163956127524,8.0,5.087276631710553,0.01598637692204463,True
Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,15,3,3Rd Place,Finalist,0.0,9.5,4,3,0.3333333333333333,8.673912773722627,9.375,37.5,4,4.096715328467154,0.0,8.21875,9,0.7361111111111112,0,0,0,1,0,0,1,0,0,0.03679022393464509,6.0,5.087276631710553,0.01598637692204463,True
Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,15,3,3Rd Place,Finalist,0.0,9.5,4,3,0.3333333333333333,8.673912773722627,9.375,37.5,4,4.096715328467154,0.0,8.21875,9,0.7361111111111112,0,0,0,1,0,0,1,0,0,0.038806150277773704,5.0,5.087276631710553,0.01598637692204463,True
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,5,Eliminated Week 9,Eliminated,9.0,8.5,4,3,-0.3333333333333333,7.795647632311977,8.625,34.5,4,5.26183844011142,0.0,8.15625,9,0.2916666666666667,0,0,0,0,1,0,1,0,0,0.023576024983101816,25.0,5.087276631710553,0.01598637692204463,True
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,5,Eliminated Week 9,Eliminated,9.0,8.5,4,3,-0.3333333333333333,7.795647632311977,8.625,34.5,4,5.26183844011142,0.0,8.15625,9,0.2916666666666667,0,0,0,0,1,0,1,0,0,0.02431016229475383,22.0,5.087276631710553,0.01598637692204463,True
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,5,Eliminated Week 9,Eliminated,9.0,8.5,4,3,-0.3333333333333333,7.795647632311977,8.625,34.5,4,5.26183844011142,0.0,8.15625,9,0.2916666666666667,0,0,0,0,1,0,1,0,0,0.02493992839145524,20.0,5.087276631710553,0.01598637692204463,True
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,5,Eliminated Week 9,Eliminated,9.0,8.5,4,3,-0.3333333333333333,7.795647632311977,8.625,34.5,4,5.26183844011142,0.0,8.15625,9,0.2916666666666667,0,0,0,0,1,0,1,0,0,0.025484978822767502,18.0,5.087276631710553,0.01598637692204463,True
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,4,Eliminated Week 9,Eliminated,9.0,9.0,4,3,0.0,7.9615851485148506,9.0,36.0,4,4.8894389438943895,0.0,8.25,9,0.5138888888888888,0,0,0,0,1,0,0,1,0,0.02576719987042312,17.0,5.087276631710553,0.01598637692204463,True
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,4,Eliminated Week 9,Eliminated,9.0,9.0,4,3,0.0,7.9615851485148506,9.0,36.0,4,4.8894389438943895,0.0,8.25,9,0.5138888888888888,0,0,0,0,1,0,0,1,0,0.027063318055261423,15.0,5.087276631710553,0.01598637692204463,True
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,4,Eliminated Week 9,Eliminated,9.0,9.0,4,3,0.0,7.9615851485148506,9.0,36.0,4,4.8894389438943895,0.0,8.25,9,0.5138888888888888,0,0,0,0,1,0,0,1,0,0.02819349499698548,14.0,5.087276631710553,0.01598637692204463,True
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,4,Eliminated Week 9,Eliminated,9.0,9.0,4,3,0.0,7.9615851485148506,9.0,36.0,4,4.8894389438943895,0.0,8.25,9,0.5138888888888888,0,0,0,0,1,0,0,1,0,0.029186758276834233,12.0,5.087276631710553,0.01598637692204463,True
Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,15,2,2Nd Place,Runnerup,0.0,10.0,4,3,0.6666666666666666,8.913002259887005,9.875,39.5,4,2.8625235404896423,0.0,8.59375,9,0.9027777777777778,0,0,0,0,1,1,0,0,0,0.04346912295798945,4.0,5.087276631710553,0.01598637692204463,True
Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,15,2,2Nd Place,Runnerup,0.0,10.0,4,3,0.6666666666666666,8.913002259887005,9.875,39.5,4,2.8625235404896423,0.0,8.59375,9,0.9027777777777778,0,0,0,0,1,1,0,0,0,0.047271482820875885,3.0,5.087276631710553,0.01598637692204463,True
Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,15,2,2Nd Place,Runnerup,0.0,10.0,4,3,0.6666666666666666,8.913002259887005,9.875,39.5,4,2.8625235404896423,0.0,8.59375,9,0.9027777777777778,0,0,0,0,1,1,0,0,0,0.05069320847649592,2.0,5.087276631710553,0.01598637692204463,True
Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,15,2,2Nd Place,Runnerup,0.0,10.0,4,3,0.6666666666666666,8.913002259887005,9.875,39.5,4,2.8625235404896423,0.0,8.59375,9,0.9027777777777778,0,0,0,0,1,1,0,0,0,0.0537791144270004,1.0,5.087276631710553,0.01598637692204463,True
Bristol Palin,Mark Ballas,Tv Personality,Alaska,United States,21,15,9,Eliminated Week 4,Eliminated,4.0,8.0,4,3,-0.6666666666666666,8.623093601462523,8.0,32.0,4,3.9085923217550276,0.0,7.0,9,0.18055555555555555,0,0,1,0,0,1,0,0,0,0.014824442791572995,36.0,5.087276631710553,0.01598637692204463,True
Bristol Palin,Mark Ballas,Tv Personality,Alaska,United States,21,15,9,Eliminated Week 4,Eliminated,4.0,8.0,4,3,-0.6666666666666666,8.623093601462523,8.0,32.0,4,3.9085923217550276,0.0,7.0,9,0.18055555555555555,0,0,1,0,0,1,0,0,0,0.01643123872153698,33.0,5.087276631710553,0.01598637692204463,True
Bristol Palin,Mark Ballas,Tv Personality,Alaska,United States,21,15,9,Eliminated Week 4,Eliminated,4.0,8.0,4,3,-0.6666666666666666,8.623093601462523,8.0,32.0,4,3.9085923217550276,0.0,7.0,9,0.18055555555555555,0,0,1,0,0,1,0,0,0,0.01735235872727577,30.0,5.087276631710553,0.01598637692204463,True
Bristol Palin,Mark Ballas,Tv Personality,Alaska,United States,21,15,9,Eliminated Week 4,Eliminated,4.0,8.0,4,3,-0.6666666666666666,8.623093601462523,8.0,32.0,4,3.9085923217550276,0.0,7.0,9,0.18055555555555555,0,0,1,0,0,1,0,0,0,0.018172224439100975,29.0,5.087276631710553,0.01598637692204463,True
Melissa Rycroft,Tony Dovolani,Tv Personality,Texas,United States,29,15,1,1St Place,Winner,0.0,9.5,4,3,0.3333333333333333,7.630800000000001,9.25,37.0,4,6.285714285714286,0.0,8.270833333333334,9,0.625,0,0,1,0,0,0,1,0,0,0.022237944711143577,28.0,5.087276631710553,0.01598637692204463,True
Melissa Rycroft,Tony Dovolani,Tv Personality,Texas,United States,29,15,1,1St Place,Winner,0.0,9.5,4,3,0.3333333333333333,7.630800000000001,9.25,37.0,4,6.285714285714286,0.0,8.270833333333334,9,0.625,0,0,1,0,0,0,1,0,0,0.023709453075456736,24.0,5.087276631710553,0.01598637692204463,True
Melissa Rycroft,Tony Dovolani,Tv Personality,Texas,United States,29,15,1,1St Place,Winner,0.0,9.5,4,3,0.3333333333333333,7.630800000000001,9.25,37.0,4,6.285714285714286,0.0,8.270833333333334,9,0.625,0,0,1,0,0,0,1,0,0,0.025010127682815776,19.0,5.087276631710553,0.01598637692204463,True
Melissa Rycroft,Tony Dovolani,Tv Personality,Texas,United States,29,15,1,1St Place,Winner,0.0,9.5,4,3,0.3333333333333333,7.630800000000001,9.25,37.0,4,6.285714285714286,0.0,8.270833333333334,9,0.625,0,0,1,0,0,0,1,0,0,0.026165734371794057,16.0,5.087276631710553,0.01598637692204463,True
Ingo Rademacher,Kym Johnson,Actor/Actress,Nan,Germany,41,16,5,Eliminated Week 9,Eliminated,9.0,8.0,4,3,0.0,7.8454829861111115,7.666666666666667,23.0,3,4.586805555555555,0.0,7.0,10,0.5666666666666667,0,0,0,1,0,0,0,1,0,0.02166325025525082,15.0,4.556865536611695,0.0713333733811149,True
Ingo Rademacher,Kym Johnson,Actor/Actress,Nan,Germany,41,16,5,Eliminated Week 9,Eliminated,9.0,8.0,4,3,0.0,7.8454829861111115,7.666666666666667,23.0,3,4.586805555555555,0.0,7.0,10,0.5666666666666667,0,0,0,1,0,0,0,1,0,0.022629760893897004,14.0,4.556865536611695,0.0713333733811149,True
Ingo Rademacher,Kym Johnson,Actor/Actress,Nan,Germany,41,16,5,Eliminated Week 9,Eliminated,9.0,8.0,4,3,0.0,7.8454829861111115,7.666666666666667,23.0,3,4.586805555555555,0.0,7.0,10,0.5666666666666667,0,0,0,1,0,0,0,1,0,0.023467995868675286,13.0,4.556865536611695,0.0713333733811149,True
Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,16,2,2Nd Place,Runnerup,0.0,9.0,4,3,0.4,8.673912773722627,8.666666666666666,26.0,3,4.096715328467154,0.0,8.499983333333333,10,0.8166666666666667,0,0,0,1,0,1,0,0,0,0.07887703864904669,3.0,4.556865536611695,0.0713333733811149,True
Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,16,2,2Nd Place,Runnerup,0.0,9.0,4,3,0.4,8.673912773722627,8.666666666666666,26.0,3,4.096715328467154,0.0,8.499983333333333,10,0.8166666666666667,0,0,0,1,0,1,0,0,0,0.07974441910365464,2.0,4.556865536611695,0.0713333733811149,True
Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,16,2,2Nd Place,Runnerup,0.0,9.0,4,3,0.4,8.673912773722627,8.666666666666666,26.0,3,4.096715328467154,0.0,8.499983333333333,10,0.8166666666666667,0,0,0,1,0,1,0,0,0,0.08047259883466262,1.0,4.556865536611695,0.0713333733811149,True
Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,16,8,Eliminated Week 6,Eliminated,6.0,6.0,4,3,-0.8,7.833956179775281,6.0,18.0,3,4.333333333333333,0.0,6.416666666666667,10,0.11666666666666667,0,0,0,0,1,0,1,0,0,0.017303731552506908,19.0,4.556865536611695,0.0713333733811149,True
Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,16,8,Eliminated Week 6,Eliminated,6.0,6.0,4,3,-0.8,7.833956179775281,6.0,18.0,3,4.333333333333333,0.0,6.416666666666667,10,0.11666666666666667,0,0,0,0,1,0,1,0,0,0.016837848344320932,20.0,4.556865536611695,0.0713333733811149,True
Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,16,8,Eliminated Week 6,Eliminated,6.0,6.0,4,3,-0.8,7.833956179775281,6.0,18.0,3,4.333333333333333,0.0,6.416666666666667,10,0.11666666666666667,0,0,0,0,1,0,1,0,0,0.016459379346686644,21.0,4.556865536611695,0.0713333733811149,True
Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,16,4,Eliminated Week 10,Eliminated,10.0,9.0,4,3,0.4,8.623093601462523,9.0,27.0,3,3.9085923217550276,0.0,7.916666666666667,10,0.9666666666666667,0,0,0,0,1,1,0,0,0,0.04877097961172999,9.0,4.556865536611695,0.0713333733811149,True
Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,16,4,Eliminated Week 10,Eliminated,10.0,9.0,4,3,0.4,8.623093601462523,9.0,27.0,3,3.9085923217550276,0.0,7.916666666666667,10,0.9666666666666667,0,0,0,0,1,1,0,0,0,0.05235757399144158,8.0,4.556865536611695,0.0713333733811149,True
Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,16,4,Eliminated Week 10,Eliminated,10.0,9.0,4,3,0.4,8.623093601462523,9.0,27.0,3,3.9085923217550276,0.0,7.916666666666667,10,0.9666666666666667,0,0,0,0,1,1,0,0,0,0.05554682760784148,7.0,4.556865536611695,0.0713333733811149,True
Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,16,3,3Rd Place,Finalist,0.0,8.0,4,3,0.0,7.795647632311977,8.0,24.0,3,5.26183844011142,0.0,7.749983333333334,10,0.6666666666666666,0,0,0,0,1,0,1,0,0,0.03501958905015804,12.0,4.556865536611695,0.0713333733811149,True
Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,16,3,3Rd Place,Finalist,0.0,8.0,4,3,0.0,7.795647632311977,8.0,24.0,3,5.26183844011142,0.0,7.749983333333334,10,0.6666666666666666,0,0,0,0,1,0,1,0,0,0.03559775077637932,11.0,4.556865536611695,0.0713333733811149,True
Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,16,3,3Rd Place,Finalist,0.0,8.0,4,3,0.0,7.795647632311977,8.0,24.0,3,5.26183844011142,0.0,7.749983333333334,10,0.6666666666666666,0,0,0,0,1,0,1,0,0,0.036086801080216925,10.0,4.556865536611695,0.0713333733811149,True
D. L. Hughley,Cheryl Burke,Comedian,Virginia,United States,50,16,9,Eliminated Week 5,Eliminated,5.0,7.0,4,3,-0.4,7.9615851485148506,7.0,21.0,3,4.8894389438943895,0.0,5.416666666666667,10,0.4166666666666667,0,0,0,1,0,0,0,1,0,0.008441404398019449,30.0,4.556865536611695,0.0713333733811149,True
D. L. Hughley,Cheryl Burke,Comedian,Virginia,United States,50,16,9,Eliminated Week 5,Eliminated,5.0,7.0,4,3,-0.4,7.9615851485148506,7.0,21.0,3,4.8894389438943895,0.0,5.416666666666667,10,0.4166666666666667,0,0,0,1,0,0,0,1,0,0.00871837504774188,29.0,4.556865536611695,0.0713333733811149,True
D. L. Hughley,Cheryl Burke,Comedian,Virginia,United States,50,16,9,Eliminated Week 5,Eliminated,5.0,7.0,4,3,-0.4,7.9615851485148506,7.0,21.0,3,4.8894389438943895,0.0,5.416666666666667,10,0.4166666666666667,0,0,0,1,0,0,0,1,0,0.009504955820699391,28.0,4.556865536611695,0.0713333733811149,True
Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,16,7,Eliminated Week 7,Eliminated,7.0,7.0,4,3,-0.4,7.876898480243161,7.0,21.0,3,4.9361702127659575,0.0,6.333333333333333,10,0.4166666666666667,0,0,0,1,0,0,0,1,0,0.014702863207902105,24.0,4.556865536611695,0.0713333733811149,True
Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,16,7,Eliminated Week 7,Eliminated,7.0,7.0,4,3,-0.4,7.876898480243161,7.0,21.0,3,4.9361702127659575,0.0,6.333333333333333,10,0.4166666666666667,0,0,0,1,0,0,0,1,0,0.015358827217708475,23.0,4.556865536611695,0.0713333733811149,True
Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,16,7,Eliminated Week 7,Eliminated,7.0,7.0,4,3,-0.4,7.876898480243161,7.0,21.0,3,4.9361702127659575,0.0,6.333333333333333,10,0.4166666666666667,0,0,0,1,0,0,0,1,0,0.01592795269190076,22.0,4.556865536611695,0.0713333733811149,True
Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,16,1,1St Place,Winner,0.0,9.0,4,3,0.4,8.913002259887005,8.666666666666666,26.0,3,2.8625235404896423,0.0,8.166666666666666,10,0.8166666666666667,0,1,0,0,0,0,1,0,0,0.06826271357794313,6.0,4.556865536611695,0.0713333733811149,True
Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,16,1,1St Place,Winner,0.0,9.0,4,3,0.4,8.913002259887005,8.666666666666666,26.0,3,2.8625235404896423,0.0,8.166666666666666,10,0.8166666666666667,0,1,0,0,0,0,1,0,0,0.07053690301146978,5.0,4.556865536611695,0.0713333733811149,True
Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,16,1,1St Place,Winner,0.0,9.0,4,3,0.4,8.913002259887005,8.666666666666666,26.0,3,2.8625235404896423,0.0,8.166666666666666,10,0.8166666666666667,0,1,0,0,0,0,1,0,0,0.07248926797845755,4.0,4.556865536611695,0.0713333733811149,True
Lisa Vanderpump,Gleb Savchenko,Tv Personality,Nan,England,52,16,10,Eliminated Week 4,Eliminated,4.0,6.0,4,3,-0.8,7.673828125,6.0,18.0,3,7.0546875,0.0,6.25,10,0.11666666666666667,0,0,1,0,0,0,0,1,0,0.012905690112285234,27.0,4.556865536611695,0.0713333733811149,True
Lisa Vanderpump,Gleb Savchenko,Tv Personality,Nan,England,52,16,10,Eliminated Week 4,Eliminated,4.0,6.0,4,3,-0.8,7.673828125,6.0,18.0,3,7.0546875,0.0,6.25,10,0.11666666666666667,0,0,1,0,0,0,0,1,0,0.014160168591536942,25.0,4.556865536611695,0.0713333733811149,True
Lisa Vanderpump,Gleb Savchenko,Tv Personality,Nan,England,52,16,10,Eliminated Week 4,Eliminated,4.0,6.0,4,3,-0.8,7.673828125,6.0,18.0,3,7.0546875,0.0,6.25,10,0.11666666666666667,0,0,1,0,0,0,0,1,0,0.013968426300542298,26.0,4.556865536611695,0.0713333733811149,True
Sean Lowe,Peta Murgatroyd,Tv Personality,Texas,United States,29,16,6,Eliminated Week 8,Eliminated,8.0,7.0,4,3,-0.4,7.691184164222874,6.666666666666667,20.0,3,5.850439882697947,0.0,6.666666666666667,10,0.26666666666666666,0,0,1,0,0,0,1,0,0,0.01806236369324211,16.0,4.556865536611695,0.0713333733811149,True
Sean Lowe,Peta Murgatroyd,Tv Personality,Texas,United States,29,16,6,Eliminated Week 8,Eliminated,8.0,7.0,4,3,-0.4,7.691184164222874,6.666666666666667,20.0,3,5.850439882697947,0.0,6.666666666666667,10,0.26666666666666666,0,0,1,0,0,0,1,0,0,0.018062281044824966,17.0,4.556865536611695,0.0713333733811149,True
Sean Lowe,Peta Murgatroyd,Tv Personality,Texas,United States,29,16,6,Eliminated Week 8,Eliminated,8.0,7.0,4,3,-0.4,7.691184164222874,6.666666666666667,20.0,3,5.850439882697947,0.0,6.666666666666667,10,0.26666666666666666,0,0,1,0,0,0,1,0,0,0.018062262339256917,18.0,4.556865536611695,0.0713333733811149,True
Valerie Harper,Tristan Macmanus,Actor/Actress,New York,United States,74,17,10,Eliminated Week 4,Eliminated,4.0,6.0,4,3,-2.5,6.7936507936507935,6.0,18.0,3,7.857142857142857,0.0,6.166666666666667,10,0.06666666666666667,0,0,0,1,0,0,0,0,1,0.006907822423413605,29.5,4.715560595424168,0.038992106397396364,True
Valerie Harper,Tristan Macmanus,Actor/Actress,New York,United States,74,17,10,Eliminated Week 4,Eliminated,4.0,6.0,4,3,-2.5,6.7936507936507935,6.0,18.0,3,7.857142857142857,0.0,6.166666666666667,10,0.06666666666666667,0,0,0,1,0,0,0,0,1,0.006907822423413607,28.0,4.715560595424168,0.038992106397396364,True
Valerie Harper,Tristan Macmanus,Actor/Actress,New York,United States,74,17,10,Eliminated Week 4,Eliminated,4.0,6.0,4,3,-2.5,6.7936507936507935,6.0,18.0,3,7.857142857142857,0.0,6.166666666666667,10,0.06666666666666667,0,0,0,1,0,0,0,0,1,0.006907822423413605,29.5,4.715560595424168,0.038992106397396364,True
Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,17,7,Eliminated Week 8,Eliminated,8.0,7.0,4,3,-1.5,7.691184164222874,7.0,21.0,3,5.850439882697947,0.0,7.75,10,0.21666666666666667,0,0,0,1,0,0,1,0,0,0.027715608979657996,18.0,4.715560595424168,0.038992106397396364,True
Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,17,7,Eliminated Week 8,Eliminated,8.0,7.0,4,3,-1.5,7.691184164222874,7.0,21.0,3,5.850439882697947,0.0,7.75,10,0.21666666666666667,0,0,0,1,0,0,1,0,0,0.026387589443549603,20.0,4.715560595424168,0.038992106397396364,True
Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,17,7,Eliminated Week 8,Eliminated,8.0,7.0,4,3,-1.5,7.691184164222874,7.0,21.0,3,5.850439882697947,0.0,7.75,10,0.21666666666666667,0,0,0,1,0,0,1,0,0,0.025329907012339014,21.0,4.715560595424168,0.038992106397396364,True
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,17,6,Eliminated Week 9,Eliminated,9.0,9.0,4,3,0.5,8.673912773722627,9.0,27.0,3,4.096715328467154,0.0,8.416666666666666,10,0.8666666666666667,0,0,0,1,0,0,1,0,0,0.052197841952995795,6.0,4.715560595424168,0.038992106397396364,True
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,17,6,Eliminated Week 9,Eliminated,9.0,9.0,4,3,0.5,8.673912773722627,9.0,27.0,3,4.096715328467154,0.0,8.416666666666666,10,0.8666666666666667,0,0,0,1,0,0,1,0,0,0.05422840088148938,5.0,4.715560595424168,0.038992106397396364,True
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,17,6,Eliminated Week 9,Eliminated,9.0,9.0,4,3,0.5,8.673912773722627,9.0,27.0,3,4.096715328467154,0.0,8.416666666666666,10,0.8666666666666667,0,0,0,1,0,0,1,0,0,0.05598183808819843,4.0,4.715560595424168,0.038992106397396364,True
Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,17,5,Eliminated Week 10,Eliminated,10.0,8.0,4,3,-0.5,7.630800000000001,8.0,24.0,3,6.285714285714286,0.0,7.75,10,0.5166666666666667,0,0,0,1,0,0,0,1,0,0.023994718713031302,24.0,4.715560595424168,0.038992106397396364,True
Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,17,5,Eliminated Week 10,Eliminated,10.0,8.0,4,3,-0.5,7.630800000000001,8.0,24.0,3,6.285714285714286,0.0,7.75,10,0.5166666666666667,0,0,0,1,0,0,0,1,0,0.024390446672937913,23.0,4.715560595424168,0.038992106397396364,True
Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,17,5,Eliminated Week 10,Eliminated,10.0,8.0,4,3,-0.5,7.630800000000001,8.0,24.0,3,6.285714285714286,0.0,7.75,10,0.5166666666666667,0,0,0,1,0,0,0,1,0,0.024725544074353737,22.0,4.715560595424168,0.038992106397396364,True
Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,17,2,2Nd Place,Runnerup,0.0,9.0,4,3,0.5,7.795647632311977,9.0,27.0,3,5.26183844011142,0.0,8.583333333333334,10,0.8666666666666667,0,0,0,1,0,1,0,0,0,0.041419474561754134,12.0,4.715560595424168,0.038992106397396364,True
