season,week_num,celebrity_name,week_avg_score,week_z_sum,judge_count,tech_rank,had_bottom_two_record,celebrity_industry,celebrity_age_during_season,final_status,eliminated_week,placement,ballroom_partner,industry_group,age_group,ind_Baseline,age_GenZ,age_Millennial,age_GenX,age_Boomer,score_delta,cum_avg_score,score_volatility,relative_rank,n_competitors,signal_strength,partner_alpha
32,2,Jason Mraz,8.0,4.0466999999999995,3,1.0,0,Singer/Rapper,46,RunnerUp,9.0,2,Daniella Karagach,Baseline,GenX,1,0,0,1,0,1.0,7.5,0.7071067811865476,0.9615384615384616,13,0.5399540890069909,0.9999999998
32,3,Jason Mraz,8.5,5.3956,4,1.0,0,Singer/Rapper,46,RunnerUp,9.0,2,Daniella Karagach,Baseline,GenX,1,0,0,1,0,0.5,7.833333333333333,0.7637626158259734,0.9583333333333334,12,0.538842474800634,0.9999999998
32,4,Jason Mraz,8.0,4.0466999999999995,3,3.0,0,Singer/Rapper,46,RunnerUp,9.0,2,Daniella Karagach,Baseline,GenX,1,0,0,1,0,-0.5,7.875,0.6291528696058959,0.7727272727272727,11,0.4316930922346303,0.9999999998
32,5,Jason Mraz,9.0,2.3124,3,3.0,0,Singer/Rapper,46,RunnerUp,9.0,2,Daniella Karagach,Baseline,GenX,1,0,0,1,0,1.0,8.1,0.7416198487095664,0.8,10,0.4664939229167582,0.9999999998
32,6,Jason Mraz,9.75,2.3124,4,3.0,0,Singer/Rapper,46,RunnerUp,9.0,2,Daniella Karagach,Baseline,GenX,1,0,0,1,0,0.75,8.375,0.945383520059452,0.7777777777777778,9,0.5153253660800832,0.9999999998
32,7,Jason Mraz,9.0,0.0,4,4.0,0,Singer/Rapper,46,RunnerUp,9.0,2,Daniella Karagach,Baseline,GenX,1,0,0,1,0,-0.75,8.464285714285714,0.8947598773387407,0.5625,8,0.21729018814696918,0.9999999998
32,8,Jason Mraz,8.25,-2.6978,4,6.0,0,Singer/Rapper,46,RunnerUp,9.0,2,Daniella Karagach,Baseline,GenX,1,0,0,1,0,-0.75,8.4375,0.8318439070608655,0.2857142857142857,7,0.5245279148293601,0.9999999998
32,9,Jason Mraz,10.75,4.31648,4,1.0,0,Singer/Rapper,46,RunnerUp,9.0,2,Daniella Karagach,Baseline,GenX,1,0,0,1,0,2.5,8.694444444444445,1.0952866190079096,1.0,6,0.5572357290736578,0.9999999998
6,1,Jason Taylor,7.333333333333333,0.67445,3,4.0,0,Athlete,33,RunnerUp,9.0,2,Edyta Sliwinska,Baseline,Millennial,1,0,1,0,0,0.0,7.333333333333333,0.0,0.7083333333333334,12,0.5700360697074371,1.0416666664496528
6,2,Jason Taylor,9.0,4.0466999999999995,3,1.0,0,Athlete,33,RunnerUp,9.0,2,Edyta Sliwinska,Baseline,Millennial,1,0,1,0,0,1.666666666666667,8.166666666666666,1.1785113019775797,0.9583333333333334,12,0.6209750281031806,1.0416666664496528
6,3,Jason Taylor,7.666666666666667,0.67445,3,5.0,0,Athlete,33,RunnerUp,9.0,2,Edyta Sliwinska,Baseline,Millennial,1,0,1,0,0,-1.333333333333333,8.0,0.8819171036881971,0.6,10,0.3859358227489988,1.0416666664496528
6,4,Jason Taylor,9.666666666666666,6.7445,3,1.0,0,Athlete,33,RunnerUp,9.0,2,Edyta Sliwinska,Baseline,Millennial,1,0,1,0,0,1.9999999999999991,8.416666666666666,1.1013459778666117,0.9444444444444444,9,0.4947915244151312,1.0416666664496528
6,5,Jason Taylor,9.0,2.0233499999999998,3,2.0,0,Athlete,33,RunnerUp,9.0,2,Edyta Sliwinska,Baseline,Millennial,1,0,1,0,0,-0.6666666666666661,8.533333333333333,0.9888264649460885,0.8125,8,0.4172448490929672,1.0416666664496528
6,6,Jason Taylor,8.0,-4.0466999999999995,3,5.0,0,Athlete,33,RunnerUp,9.0,2,Edyta Sliwinska,Baseline,Millennial,1,0,1,0,0,-1.0,8.444444444444445,0.9108400680852977,0.35714285714285715,7,0.44020720490261217,1.0416666664496528
6,7,Jason Taylor,9.166666666666666,7.194133333333332,3,1.0,0,Athlete,33,RunnerUp,9.0,2,Edyta Sliwinska,Baseline,Millennial,1,0,1,0,0,1.166666666666666,8.547619047619047,0.8751417118804335,1.0,6,0.23207779639437903,1.0416666664496528
6,8,Jason Taylor,8.666666666666666,-1.798533333333333,3,4.0,0,Athlete,33,RunnerUp,9.0,2,Edyta Sliwinska,Baseline,Millennial,1,0,1,0,0,-0.5,8.5625,0.8113162928131832,0.4,5,0.19928629122843222,1.0416666664496528
6,9,Jason Taylor,9.166666666666666,1.3489,3,3.0,0,Athlete,33,RunnerUp,9.0,2,Edyta Sliwinska,Baseline,Millennial,1,0,1,0,0,0.5,8.629629629629628,0.7851830013945871,0.5,4,0.1593380086915794,1.0416666664496528
29,1,Jeannie Mai,6.0,0.0,3,6.0,0,Tv Personality,41,Withdrew,,9,Brandon Armstrong,Baseline,GenX,1,0,0,1,0,0.0,6.0,0.0,0.5333333333333333,15,0.4586531304965921,0.45454545450413225
29,2,Jeannie Mai,6.0,0.0,3,6.0,0,Tv Personality,41,Withdrew,,9,Brandon Armstrong,Baseline,GenX,1,0,0,1,0,0.0,6.0,0.0,0.5,15,0.31639157203440565,0.45454545450413225
29,3,Jeannie Mai,7.333333333333333,0.7707999999999999,3,4.0,0,Tv Personality,41,Withdrew,,9,Brandon Armstrong,Baseline,GenX,1,0,0,1,0,1.333333333333333,6.444444444444444,0.7698003589195007,0.7142857142857143,14,0.5059628499334231,0.45454545450413225
29,4,Jeannie Mai,7.0,-4.0466999999999995,3,10.0,0,Tv Personality,41,Withdrew,,9,Brandon Armstrong,Baseline,GenX,1,0,0,1,0,-0.33333333333333304,6.583333333333333,0.6871842709362764,0.19230769230769232,13,0.30617401395313787,0.45454545450413225
29,5,Jeannie Mai,8.0,0.0,3,5.0,0,Tv Personality,41,Withdrew,,9,Brandon Armstrong,Baseline,GenX,1,0,0,1,0,1.0,6.866666666666665,0.8692269873603528,0.5,12,0.44681844876186,0.45454545450413225
29,6,Jeannie Mai,8.333333333333334,1.3489,3,6.0,0,Tv Personality,41,Withdrew,,9,Brandon Armstrong,Baseline,GenX,1,0,0,1,0,0.3333333333333339,7.111111111111111,0.981306762925316,0.5454545454545454,11,0.43896422409120317,0.45454545450413225
29,7,Jeannie Mai,8.333333333333334,-2.6978,3,8.0,0,Tv Personality,41,Withdrew,,9,Brandon Armstrong,Baseline,GenX,1,0,0,1,0,0.0,7.285714285714286,1.0079052613579391,0.3,10,0.31099594861117197,0.45454545450413225
7,1,Jeffrey Ross,4.0,-10.11675,3,13.0,0,Comedian,43,Eliminated,1.0,13,Edyta Sliwinska,Baseline,GenX,1,0,0,1,0,0.0,4.0,0.0,0.07692307692307693,13,0.46761395795733807,1.1538461535798816
34,1,Jen Affleck,6.0,0.0,2,6.0,0,Tv Personality,26,Eliminated,7.0,9,Jan Ravnik,Baseline,Millennial,1,0,1,0,0,0.0,6.0,0.0,0.5714285714285714,14,0.4627624262862272,0.9999999998
34,2,Jen Affleck,7.333333333333333,1.3489,3,1.0,0,Tv Personality,26,Eliminated,7.0,9,Jan Ravnik,Baseline,Millennial,1,0,1,0,0,1.333333333333333,6.666666666666666,0.9428090415820635,0.8928571428571429,14,0.3416136418926476,0.9999999998
34,3,Jen Affleck,6.333333333333333,-2.6978,3,10.0,0,Tv Personality,26,Eliminated,7.0,9,Jan Ravnik,Baseline,Millennial,1,0,1,0,0,-1.0,6.5555555555555545,0.693888666488711,0.25,12,0.31108428718662545,0.9999999998
34,4,Jen Affleck,7.666666666666667,-1.3489,3,5.0,0,Tv Personality,26,Eliminated,7.0,9,Jan Ravnik,Baseline,Millennial,1,0,1,0,0,1.333333333333334,6.833333333333333,0.7934920476158726,0.5454545454545454,11,0.29030495428456765,0.9999999998
34,5,Jen Affleck,7.25,-2.0233499999999998,4,8.0,0,Tv Personality,26,Eliminated,7.0,9,Jan Ravnik,Baseline,Millennial,1,0,1,0,0,-0.41666666666666696,6.916666666666667,0.7120003121097945,0.25,10,0.4041638843974973,0.9999999998
34,6,Jen Affleck,8.0,-5.3956,4,7.0,0,Tv Personality,26,Eliminated,7.0,9,Jan Ravnik,Baseline,Millennial,1,0,1,0,0,0.75,7.097222222222222,0.775343412564657,0.35,10,0.460625841237017,0.9999999998
34,7,Jen Affleck,8.5,-2.589888,4,7.0,0,Tv Personality,26,Eliminated,7.0,9,Jan Ravnik,Baseline,Millennial,1,0,1,0,0,0.5,7.297619047619047,0.8843510160432454,0.3333333333333333,9,0.5260998838984093,0.9999999998
33,1,Jenn Tran,6.333333333333333,1.3489,3,6.0,0,Tv Personality,26,Eliminated,6.0,7,Sasha Farber,Baseline,Millennial,1,0,1,0,0,0.0,6.333333333333333,0.0,0.5769230769230769,13,0.3459611525374582,0.8333333331944445
33,2,Jenn Tran,6.333333333333333,-2.6978,3,9.0,0,Tv Personality,26,Eliminated,6.0,7,Sasha Farber,Baseline,Millennial,1,0,1,0,0,0.0,6.333333333333333,0.0,0.34615384615384615,13,0.40777614797778233,0.8333333331944445
33,3,Jenn Tran,7.75,0.8992666666666665,4,3.0,0,Tv Personality,26,Eliminated,6.0,7,Sasha Farber,Baseline,Millennial,1,0,1,0,0,1.416666666666667,6.8055555555555545,0.8179128813519699,0.7727272727272727,11,0.48023983477103066,0.8333333331944445
33,4,Jenn Tran,8.0,0.0,4,4.0,0,Tv Personality,26,Eliminated,6.0,7,Sasha Farber,Baseline,Millennial,1,0,1,0,0,0.25,7.104166666666666,0.8959140790483413,0.4444444444444444,9,0.24113156160144034,0.8333333331944445
33,5,Jenn Tran,8.5,0.0,3,4.0,0,Tv Personality,26,Eliminated,6.0,7,Sasha Farber,Baseline,Millennial,1,0,1,0,0,0.5,7.383333333333333,0.9958246164193107,0.5625,8,0.16727006482522272,0.8333333331944445
33,6,Jenn Tran,10.333333333333334,0.67445,3,3.0,0,Tv Personality,26,Eliminated,6.0,7,Sasha Farber,Baseline,Millennial,1,0,1,0,0,1.833333333333334,7.875,1.4979152178945248,0.6428571428571429,7,0.4330874815477384,0.8333333331944445
26,1,Jennie Finch Daigle,7.0,0.0,3,5.0,0,Athlete,37,Eliminated,3.0,6,Keo Motsepe,Baseline,Millennial,1,0,1,0,0,0.0,7.0,0.0,0.55,10,0.3679753688408884,0.4477611939897527
26,2,Jennie Finch Daigle,7.875,-2.0233499999999998,4,6.0,0,Athlete,37,Eliminated,3.0,6,Keo Motsepe,Baseline,Millennial,1,0,1,0,0,0.875,7.4375,0.6187184335382291,0.3125,8,0.29927657257065027,0.4477611939897527
26,3,Jennie Finch Daigle,7.25,-6.294866666666666,4,6.0,0,Athlete,37,Eliminated,3.0,6,Keo Motsepe,Baseline,Millennial,1,0,1,0,0,-0.625,7.375,0.45069390943299864,0.16666666666666666,6,0.45572779556481996,0.4477611939897527
5,1,Jennie Garth,7.0,0.0,3,5.0,0,Actor/Actress,35,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,0.0,7.0,0.0,0.5,12,0.43333212536664834,0.9999999998
5,2,Jennie Garth,7.0,0.0,3,5.0,0,Actor/Actress,35,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,0.0,7.0,0.0,0.45454545454545453,11,0.49926936703821634,0.9999999998
5,3,Jennie Garth,8.666666666666666,1.3489,3,4.0,0,Actor/Actress,35,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,1.666666666666666,7.5555555555555545,0.9622504486493759,0.65,10,0.48404598740959837,0.9999999998
5,4,Jennie Garth,9.0,0.0,3,2.0,0,Actor/Actress,35,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,0.3333333333333339,7.916666666666666,1.0671873729054748,0.7777777777777778,9,0.3459611525374582,0.9999999998
5,5,Jennie Garth,8.333333333333334,0.67445,3,5.0,0,Actor/Actress,35,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,-0.6666666666666661,8.0,0.9428090415820635,0.5,8,0.44211573266568344,0.9999999998
5,6,Jennie Garth,9.0,0.0,3,3.0,0,Actor/Actress,35,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,0.6666666666666661,8.166666666666666,0.9368979548370132,0.7142857142857143,7,0.41475381280507095,0.9999999998
5,7,Jennie Garth,8.833333333333334,2.6978,3,2.0,0,Actor/Actress,35,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,-0.16666666666666607,8.261904761904763,0.8916128896407597,0.8333333333333334,6,0.10431121227324179,0.9999999998
5,8,Jennie Garth,8.333333333333334,-0.67445,3,4.0,0,Actor/Actress,35,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,-0.5,8.270833333333334,0.8258593408042626,0.4,5,0.26899351830355234,0.9999999998
5,9,Jennie Garth,9.666666666666666,-2.6978,3,3.0,0,Actor/Actress,35,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,1.3333333333333321,8.425925925925926,0.9018157267082184,0.5,4,0.14123804909032478,0.9999999998
11,1,Jennifer Grey,8.0,4.0466999999999995,3,1.0,0,Actor/Actress,50,Winner,9.0,1,Derek Hough,Baseline,GenX,1,0,0,1,0,0.0,8.0,0.0,1.0,12,0.49711840367327736,1.4285714281632653
11,2,Jennifer Grey,8.0,4.0466999999999995,3,1.0,0,Actor/Actress,50,Winner,9.0,1,Derek Hough,Baseline,GenX,1,0,0,1,0,0.0,8.0,0.0,1.0,11,0.486830811549821,1.4285714281632653
11,3,Jennifer Grey,8.0,0.0,3,2.0,0,Actor/Actress,50,Winner,9.0,1,Derek Hough,Baseline,GenX,1,0,0,1,0,0.0,8.0,0.0,0.8,10,0.3899869355281724,1.4285714281632653
11,4,Jennifer Grey,9.333333333333334,5.095844444444444,3,1.0,0,Actor/Actress,50,Winner,9.0,1,Derek Hough,Baseline,GenX,1,0,0,1,0,1.333333333333334,8.333333333333334,0.6666666666666669,1.0,9,0.6522347657141515,1.4285714281632653
11,5,Jennifer Grey,8.333333333333334,1.3489,3,2.0,0,Actor/Actress,50,Winner,9.0,1,Derek Hough,Baseline,GenX,1,0,0,1,0,-1.0,8.333333333333334,0.5773502691896258,0.875,8,0.43008614613880125,1.4285714281632653
11,6,Jennifer Grey,9.666666666666666,-1.0117002925073117,3,5.0,0,Actor/Actress,50,Winner,9.0,1,Derek Hough,Baseline,GenX,1,0,0,1,0,1.3333333333333321,8.555555555555555,0.7503085784948501,0.42857142857142855,7,0.6250382784599849,1.4285714281632653
11,7,Jennifer Grey,9.125,6.7445,4,1.0,0,Actor/Actress,50,Winner,9.0,1,Derek Hough,Baseline,GenX,1,0,0,1,0,-0.5416666666666661,8.636904761904763,0.7179551908612792,0.9166666666666666,6,0.17753985897962493,1.4285714281632653
11,8,Jennifer Grey,9.5,1.3488999999999998,3,1.0,0,Actor/Actress,50,Winner,9.0,1,Derek Hough,Baseline,GenX,1,0,0,1,0,0.375,8.744791666666666,0.7313954033975817,0.9,5,0.3724655283719484,1.4285714281632653
11,9,Jennifer Grey,10.0,2.0233499999999998,3,1.0,0,Actor/Actress,50,Winner,9.0,1,Derek Hough,Baseline,GenX,1,0,0,1,0,0.5,8.88425925925926,0.8019555574028918,1.0,4,0.21714110395230168,1.4285714281632653
2,1,Jerry Rice,7.0,0.0,3,5.0,0,Athlete,43,RunnerUp,7.0,2,Anna Trebunskaya,Baseline,GenX,1,0,0,1,0,0.0,7.0,0.0,0.6,10,0.611207926325423,0.9999999998
2,2,Jerry Rice,7.666666666666667,1.798533333333333,3,4.0,0,Athlete,43,RunnerUp,7.0,2,Anna Trebunskaya,Baseline,GenX,1,0,0,1,0,0.666666666666667,7.333333333333334,0.47140452079103157,0.6666666666666666,9,0.6249006826786333,0.9999999998
2,3,Jerry Rice,6.333333333333333,-3.37225,3,7.0,0,Athlete,43,RunnerUp,7.0,2,Anna Trebunskaya,Baseline,GenX,1,0,0,1,0,-1.333333333333334,7.0,0.666666666666667,0.25,8,0.6679176515427974,0.9999999998
2,4,Jerry Rice,8.0,0.0,3,5.0,0,Athlete,43,RunnerUp,7.0,2,Anna Trebunskaya,Baseline,GenX,1,0,0,1,0,1.666666666666667,7.25,0.7391185942027819,0.42857142857142855,7,0.999999999557445,0.9999999998
2,5,Jerry Rice,7.666666666666667,-1.3489,3,5.0,0,Athlete,43,RunnerUp,7.0,2,Anna Trebunskaya,Baseline,GenX,1,0,0,1,0,-0.33333333333333304,7.333333333333333,0.6666666666666669,0.3333333333333333,6,0.43176946429931184,0.9999999998
2,6,Jerry Rice,7.666666666666667,-2.6978,3,4.0,0,Athlete,43,RunnerUp,7.0,2,Anna Trebunskaya,Baseline,GenX,1,0,0,1,0,0.0,7.388888888888889,0.6116159530899062,0.3,5,0.5173667882126445,0.9999999998
2,7,Jerry Rice,6.833333333333333,-10.020399999999999,3,4.0,0,Athlete,43,RunnerUp,7.0,2,Anna Trebunskaya,Baseline,GenX,1,0,0,1,0,-0.8333333333333339,7.309523809523809,0.596506584892494,0.25,4,0.4966207044959312,0.9999999998
3,1,Jerry Springer,5.333333333333333,-0.8992666666666665,3,9.0,0,Tv Personality,62,Eliminated,7.0,5,Kym Johnson,Baseline,Boomer,1,0,0,0,1,0.0,5.333333333333333,0.0,0.2727272727272727,11,0.6156691610882334,0.9999999998
3,2,Jerry Springer,6.333333333333333,-6.7445,3,10.0,0,Tv Personality,62,Eliminated,7.0,5,Kym Johnson,Baseline,Boomer,1,0,0,0,1,1.0,5.833333333333333,0.7071067811865476,0.1,10,0.42867833173589404,0.9999999998
3,3,Jerry Springer,7.0,-2.6977999999999995,3,8.0,0,Tv Personality,62,Eliminated,7.0,5,Kym Johnson,Baseline,Boomer,1,0,0,0,1,0.666666666666667,6.222222222222221,0.8388704928078611,0.2222222222222222,9,0.40399558795697227,0.9999999998
3,4,Jerry Springer,7.333333333333333,-2.6978,3,7.0,0,Tv Personality,62,Eliminated,7.0,5,Kym Johnson,Baseline,Boomer,1,0,0,0,1,0.33333333333333304,6.5,0.8819171036881968,0.25,8,0.45125042141248917,0.9999999998
3,5,Jerry Springer,8.0,-4.0466999999999995,3,6.0,0,Tv Personality,62,Eliminated,7.0,5,Kym Johnson,Baseline,Boomer,1,0,0,0,1,0.666666666666667,6.8,1.016530045465127,0.21428571428571427,7,0.2159447251290409,0.9999999998
3,6,Jerry Springer,6.0,-4.0466999999999995,3,5.0,0,Tv Personality,62,Eliminated,7.0,5,Kym Johnson,Baseline,Boomer,1,0,0,0,1,-2.0,6.666666666666667,0.9660917830792959,0.2,5,0.5379870366071047,0.9999999998
3,7,Jerry Springer,7.666666666666667,-10.7912,3,5.0,0,Tv Personality,62,Eliminated,7.0,5,Kym Johnson,Baseline,Boomer,1,0,0,0,1,1.666666666666667,6.809523809523809,0.959497222838566,0.2,5,0.3420071809385997,0.9999999998
29,1,Jesse Metcalfe,6.0,0.0,3,6.0,0,Actor/Actress,41,Eliminated,5.0,12,Sharna Burgess,Baseline,GenX,1,0,0,1,0,0.0,6.0,0.0,0.5333333333333333,15,0.4586531304965921,0.8955223878993095
29,2,Jesse Metcalfe,6.666666666666667,2.6978,3,4.0,0,Actor/Actress,41,Eliminated,5.0,12,Sharna Burgess,Baseline,GenX,1,0,0,1,0,0.666666666666667,6.333333333333334,0.47140452079103157,0.8,15,0.31639157203440565,0.8955223878993095
29,3,Jesse Metcalfe,6.666666666666667,-0.7707999999999999,3,9.0,0,Actor/Actress,41,Eliminated,5.0,12,Sharna Burgess,Baseline,GenX,1,0,0,1,0,0.0,6.4444444444444455,0.3849001794597504,0.42857142857142855,14,0.5059628499334231,0.8955223878993095
29,4,Jesse Metcalfe,7.0,-4.0466999999999995,3,10.0,0,Actor/Actress,41,Eliminated,5.0,12,Sharna Burgess,Baseline,GenX,1,0,0,1,0,0.33333333333333304,6.583333333333334,0.4194352464039303,0.19230769230769232,13,0.30617401395313787,0.8955223878993095
29,5,Jesse Metcalfe,6.333333333333333,-5.3956,3,11.0,0,Actor/Actress,41,Eliminated,5.0,12,Sharna Burgess,Baseline,GenX,1,0,0,1,0,-0.666666666666667,6.533333333333333,0.38005847503304596,0.125,12,0.44681844876186,0.8955223878993095
31,1,Jessie James Decker,5.0,-2.6978,4,12.0,0,Singer/Rapper,34,Eliminated,6.0,10,Alan Bersten,Baseline,Millennial,1,0,1,0,0,0.0,5.0,0.0,0.25,16,0.4962325678954129,0.9999999998
31,2,Jessie James Decker,6.25,-3.2373600000000002,4,12.0,0,Singer/Rapper,34,Eliminated,6.0,10,Alan Bersten,Baseline,Millennial,1,0,1,0,0,1.25,5.625,0.8838834764831844,0.26666666666666666,15,0.3666293746095938,0.9999999998
31,3,Jessie James Decker,6.5,-2.15824,4,11.0,0,Singer/Rapper,34,Eliminated,6.0,10,Alan Bersten,Baseline,Millennial,1,0,1,0,0,0.25,5.916666666666667,0.8036375634160795,0.2857142857142857,14,0.37876251151361706,0.9999999998
31,4,Jessie James Decker,7.75,-0.67445,4,8.0,0,Singer/Rapper,34,Eliminated,6.0,10,Alan Bersten,Baseline,Millennial,1,0,1,0,0,1.25,6.375,1.1273124382057236,0.46153846153846156,13,0.3953571721926616,0.9999999998
31,5,Jessie James Decker,9.0,-1.6186800000000001,4,7.0,0,Singer/Rapper,34,Eliminated,6.0,10,Alan Bersten,Baseline,Millennial,1,0,1,0,0,1.25,6.9,1.526843148460247,0.4583333333333333,12,0.37602750171537164,0.9999999998
31,6,Jessie James Decker,8.0,-5.3956,4,9.0,0,Singer/Rapper,34,Eliminated,6.0,10,Alan Bersten,Baseline,Millennial,1,0,1,0,0,-1.0,7.083333333333333,1.4375905768565216,0.2,10,0.35084095845467406,0.9999999998
30,1,Jimmie Allen,5.5,-2.6978,4,13.0,0,Singer/Rapper,36,Eliminated,8.0,7,Emma Slater,Baseline,Millennial,1,0,1,0,0,0.0,5.5,0.0,0.2,15,0.4260464104775318,0.6315789472886426
30,2,Jimmie Allen,6.75,4.0466999999999995,4,5.0,0,Singer/Rapper,36,Eliminated,8.0,7,Emma Slater,Baseline,Millennial,1,0,1,0,0,1.25,6.125,0.8838834764831844,0.6666666666666666,15,0.45935864257411446,0.6315789472886426
30,3,Jimmie Allen,6.666666666666667,-1.3489,3,10.0,0,Singer/Rapper,36,Eliminated,8.0,7,Emma Slater,Baseline,Millennial,1,0,1,0,0,-0.08333333333333304,6.305555555555556,0.6988747569671737,0.32142857142857145,14,0.29177648852342086,0.6315789472886426
30,4,Jimmie Allen,8.125,-0.6744499999999999,4,7.0,0,Singer/Rapper,36,Eliminated,8.0,7,Emma Slater,Baseline,Millennial,1,0,1,0,0,1.458333333333333,6.760416666666667,1.0738769974049895,0.5,13,0.33713528172762924,0.6315789472886426
30,5,Jimmie Allen,8.5,-2.6978,4,8.0,0,Singer/Rapper,36,Eliminated,8.0,7,Emma Slater,Baseline,Millennial,1,0,1,0,0,0.375,7.108333333333334,1.2124928407577877,0.36363636363636365,11,0.3735594089309465,0.6315789472886426
30,6,Jimmie Allen,9.5,2.6978,4,3.0,0,Singer/Rapper,36,Eliminated,8.0,7,Emma Slater,Baseline,Millennial,1,0,1,0,0,1.0,7.5069444444444455,1.4592655750474348,0.75,10,0.2913253614880169,0.6315789472886426
30,7,Jimmie Allen,9.5,2.15824,4,3.0,0,Singer/Rapper,36,Eliminated,8.0,7,Emma Slater,Baseline,Millennial,1,0,1,0,0,0.0,7.791666666666667,1.5303639726839138,0.7222222222222222,9,0.3498704421875686,0.6315789472886426
30,8,Jimmie Allen,8.0,-7.194133333333332,4,8.0,0,Singer/Rapper,36,Eliminated,8.0,7,Emma Slater,Baseline,Millennial,1,0,1,0,0,-1.5,7.817708333333334,1.4187550258634152,0.125,8,0.4264566622918705,0.6315789472886426
9,1,Joanna Krupa,11.3333,4.522851666357834,3,1.0,0,Model,30,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,0.0,11.3333,0.0,1.0,16,0.7859138369788743,1.2499999996875
9,2,Joanna Krupa,6.666666666666667,-1.3489,3,7.0,0,Model,30,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,-4.6666333333333325,8.999983333333333,3.2998080753111814,0.5357142857142857,14,0.4556015122439362,1.2499999996875
9,3,Joanna Krupa,7.666666666666667,6.7445,3,3.0,0,Model,30,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,1.0,8.555544444444445,2.4570194229624662,0.8461538461538461,13,0.5708475093633384,1.2499999996875
9,4,Joanna Krupa,8.666666666666666,1.3489,3,3.0,0,Model,30,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,0.9999999999999991,8.583325,2.00691720480553,0.8181818181818182,11,0.6760139186794596,1.2499999996875
9,5,Joanna Krupa,8.0,0.0,3,4.0,0,Model,30,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,-0.6666666666666661,8.466660000000001,1.757509917847786,0.6,10,0.3666588158943709,1.2499999996875
9,6,Joanna Krupa,11.999966666666666,2.8564297068840774,3,1.0,0,Model,30,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,3.9999666666666656,9.055544444444445,2.133490619271272,1.0,9,0.7538076457857609,1.2499999996875
9,7,Joanna Krupa,9.166666666666666,2.6978,3,1.0,0,Model,30,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,-2.8332999999999995,9.071419047619047,1.9480543814997624,1.0,7,0.3024082953907326,1.2499999996875
9,8,Joanna Krupa,8.666666666666666,1.3489,3,2.0,0,Model,30,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,-0.5,9.020825,1.8092161549898313,0.8,5,0.2789227982655418,1.2499999996875
9,9,Joanna Krupa,9.0,1.349034876512339,3,2.0,0,Model,30,Eliminated,9.0,4,Derek Hough,Baseline,Millennial,1,0,1,0,0,0.3333333333333339,9.018511111111112,1.6923809840806463,0.75,4,0.26933129001834333,1.2499999996875
22,1,Jodie Sweetin,6.666666666666667,-1.3489,3,8.0,0,Actor/Actress,34,Eliminated,8.0,6,Keo Motsepe,Baseline,Millennial,1,0,1,0,0,0.0,6.666666666666667,0.0,0.375,12,0.4877442861994343,0.40540540537253467
22,2,Jodie Sweetin,7.0,0.0,3,3.0,0,Actor/Actress,34,Eliminated,8.0,6,Keo Motsepe,Baseline,Millennial,1,0,1,0,0,0.33333333333333304,6.833333333333334,0.2357022603955153,0.7916666666666666,12,0.4636580673185359,0.40540540537253467
22,3,Jodie Sweetin,7.666666666666667,2.6978,3,3.0,0,Actor/Actress,34,Eliminated,8.0,6,Keo Motsepe,Baseline,Millennial,1,0,1,0,0,0.666666666666667,7.111111111111112,0.5091750772173153,0.7727272727272727,11,0.30492889283715907,0.40540540537253467
22,4,Jodie Sweetin,6.75,-3.37225,4,9.0,0,Actor/Actress,34,Eliminated,8.0,6,Keo Motsepe,Baseline,Millennial,1,0,1,0,0,-0.916666666666667,7.020833333333334,0.453254690891131,0.2,10,0.4648875844007378,0.40540540537253467
22,5,Jodie Sweetin,8.75,4.0466999999999995,4,2.0,0,Actor/Actress,34,Eliminated,8.0,6,Keo Motsepe,Baseline,Millennial,1,0,1,0,0,2.0,7.366666666666667,0.8672273827165128,0.8888888888888888,9,0.3911670460246567,0.40540540537253467
22,6,Jodie Sweetin,8.333333333333334,1.3489,3,4.0,0,Actor/Actress,34,Eliminated,8.0,6,Keo Motsepe,Baseline,Millennial,1,0,1,0,0,-0.4166666666666661,7.527777777777779,0.8702915645962604,0.6111111111111112,9,0.35966785659869965,0.40540540537253467
